pass@1,step,seed,run_id
0.193359375,3,42,5ypmj6xl
0.26953125,779,42,5ypmj6xl
0.244140625,1555,42,5ypmj6xl
0.23828125,2331,42,5ypmj6xl
0.248046875,3107,42,5ypmj6xl
0.33984375,3883,42,5ypmj6xl
0.3046875,4659,42,5ypmj6xl
0.26953125,5435,42,5ypmj6xl
0.26953125,6211,42,5ypmj6xl
0.443359375,6987,42,5ypmj6xl
0.37109375,7763,42,5ypmj6xl
0.451171875,8539,42,5ypmj6xl
0.3203125,9315,42,5ypmj6xl
0.462890625,10091,42,5ypmj6xl
0.384765625,10867,42,5ypmj6xl
0.51953125,11643,42,5ypmj6xl
0.45703125,12419,42,5ypmj6xl
0.57421875,13195,42,5ypmj6xl
0.640625,13971,42,5ypmj6xl
0.630859375,14747,42,5ypmj6xl
0.46484375,15523,42,5ypmj6xl
0.56640625,16299,42,5ypmj6xl
0.4765625,17075,42,5ypmj6xl
0.369140625,17851,42,5ypmj6xl
0.53125,18627,42,5ypmj6xl
0.609375,19403,42,5ypmj6xl
0.71484375,20179,42,5ypmj6xl
0.556640625,20955,42,5ypmj6xl
0.61328125,21731,42,5ypmj6xl
0.537109375,22507,42,5ypmj6xl
0.537109375,23283,42,5ypmj6xl
0.59375,24059,42,5ypmj6xl
0.5234375,24835,42,5ypmj6xl
0.4453125,25611,42,5ypmj6xl
0.4921875,26387,42,5ypmj6xl
0.44921875,27163,42,5ypmj6xl
0.49609375,27939,42,5ypmj6xl
0.5,28715,42,5ypmj6xl
0.4140625,29491,42,5ypmj6xl
0.548828125,30267,42,5ypmj6xl
0.447265625,31044,42,5ypmj6xl
0.53125,31820,42,5ypmj6xl
0.638671875,32596,42,5ypmj6xl
0.830078125,33372,42,5ypmj6xl
0.5546875,34148,42,5ypmj6xl
0.509765625,34924,42,5ypmj6xl
0.640625,35700,42,5ypmj6xl
0.658203125,36476,42,5ypmj6xl
0.77734375,37252,42,5ypmj6xl
0.513671875,38028,42,5ypmj6xl
0.55078125,38804,42,5ypmj6xl
0.64453125,39580,42,5ypmj6xl
0.658203125,40356,42,5ypmj6xl
0.62109375,41132,42,5ypmj6xl
0.65625,41908,42,5ypmj6xl
0.65625,42684,42,5ypmj6xl
0.53515625,43460,42,5ypmj6xl
0.63671875,44236,42,5ypmj6xl
0.654296875,45012,42,5ypmj6xl
0.578125,45788,42,5ypmj6xl
0.498046875,46564,42,5ypmj6xl
0.70703125,47340,42,5ypmj6xl
0.65234375,48116,42,5ypmj6xl
0.619140625,48892,42,5ypmj6xl
0.580078125,49668,42,5ypmj6xl
0.607421875,50444,42,5ypmj6xl
0.783203125,51220,42,5ypmj6xl
0.669921875,51996,42,5ypmj6xl
0.703125,52772,42,5ypmj6xl
0.640625,53548,42,5ypmj6xl
0.6640625,54324,42,5ypmj6xl
0.568359375,55100,42,5ypmj6xl
0.58203125,55876,42,5ypmj6xl
0.701171875,56652,42,5ypmj6xl
0.65234375,57428,42,5ypmj6xl
0.802734375,58204,42,5ypmj6xl
0.634765625,58980,42,5ypmj6xl
0.677734375,59756,42,5ypmj6xl
0.806640625,60532,42,5ypmj6xl
0.66796875,61308,42,5ypmj6xl
0.6484375,62085,42,5ypmj6xl
0.685546875,62861,42,5ypmj6xl
0.654296875,63637,42,5ypmj6xl
0.83984375,64413,42,5ypmj6xl
0.771484375,65189,42,5ypmj6xl
0.671875,65965,42,5ypmj6xl
0.7421875,66741,42,5ypmj6xl
0.56640625,67517,42,5ypmj6xl
0.6875,68293,42,5ypmj6xl
0.708984375,69069,42,5ypmj6xl
0.5234375,69845,42,5ypmj6xl
0.79296875,70621,42,5ypmj6xl
0.611328125,71397,42,5ypmj6xl
0.6953125,72173,42,5ypmj6xl
0.689453125,72949,42,5ypmj6xl
0.71875,73725,42,5ypmj6xl
0.6953125,74501,42,5ypmj6xl
0.677734375,75277,42,5ypmj6xl
0.69140625,76053,42,5ypmj6xl
0.7265625,76829,42,5ypmj6xl
0.662109375,77605,42,5ypmj6xl
0.6796875,78381,42,5ypmj6xl
0.5859375,79157,42,5ypmj6xl
0.705078125,79933,42,5ypmj6xl
0.787109375,80709,42,5ypmj6xl
0.564453125,81485,42,5ypmj6xl
0.56640625,82261,42,5ypmj6xl
0.62890625,83037,42,5ypmj6xl
0.677734375,83813,42,5ypmj6xl
0.63671875,84589,42,5ypmj6xl
0.552734375,85365,42,5ypmj6xl
0.619140625,86141,42,5ypmj6xl
0.693359375,86917,42,5ypmj6xl
0.638671875,87693,42,5ypmj6xl
0.6875,88469,42,5ypmj6xl
0.580078125,89245,42,5ypmj6xl
0.677734375,90021,42,5ypmj6xl
0.572265625,90797,42,5ypmj6xl
0.70703125,91573,42,5ypmj6xl
0.6171875,92349,42,5ypmj6xl
0.623046875,93126,42,5ypmj6xl
0.572265625,93902,42,5ypmj6xl
0.759765625,94678,42,5ypmj6xl
0.685546875,95454,42,5ypmj6xl
0.63671875,96230,42,5ypmj6xl
0.724609375,97006,42,5ypmj6xl
0.65234375,97782,42,5ypmj6xl
0.62890625,98558,42,5ypmj6xl
0.640625,99334,42,5ypmj6xl
0.529296875,100110,42,5ypmj6xl
0.6171875,100886,42,5ypmj6xl
0.744140625,101662,42,5ypmj6xl
0.767578125,102438,42,5ypmj6xl
0.615234375,103214,42,5ypmj6xl
0.70703125,103990,42,5ypmj6xl
0.708984375,104766,42,5ypmj6xl
0.767578125,105542,42,5ypmj6xl
0.78125,106318,42,5ypmj6xl
0.669921875,107094,42,5ypmj6xl
0.634765625,107870,42,5ypmj6xl
0.767578125,108646,42,5ypmj6xl
0.63671875,109422,42,5ypmj6xl
0.732421875,110198,42,5ypmj6xl
0.501953125,110974,42,5ypmj6xl
0.701171875,111750,42,5ypmj6xl
0.8203125,112526,42,5ypmj6xl
0.830078125,113302,42,5ypmj6xl
0.623046875,114078,42,5ypmj6xl
0.73046875,114854,42,5ypmj6xl
0.697265625,115630,42,5ypmj6xl
0.630859375,116406,42,5ypmj6xl
0.724609375,117182,42,5ypmj6xl
0.681640625,117958,42,5ypmj6xl
0.66796875,118734,42,5ypmj6xl
0.732421875,119510,42,5ypmj6xl
0.712890625,120286,42,5ypmj6xl
0.568359375,121062,42,5ypmj6xl
0.71484375,121838,42,5ypmj6xl
0.6171875,122614,42,5ypmj6xl
0.6640625,123390,42,5ypmj6xl
0.787109375,124167,42,5ypmj6xl
0.693359375,124943,42,5ypmj6xl
0.59765625,125719,42,5ypmj6xl
0.7734375,126495,42,5ypmj6xl
0.802734375,127271,42,5ypmj6xl
0.580078125,128047,42,5ypmj6xl
0.64453125,128823,42,5ypmj6xl
0.736328125,129599,42,5ypmj6xl
0.771484375,130375,42,5ypmj6xl
0.796875,131151,42,5ypmj6xl
0.611328125,131927,42,5ypmj6xl
0.685546875,132703,42,5ypmj6xl
0.83203125,133479,42,5ypmj6xl
0.6796875,134255,42,5ypmj6xl
0.76953125,135031,42,5ypmj6xl
0.556640625,135807,42,5ypmj6xl
0.72265625,136583,42,5ypmj6xl
0.697265625,137359,42,5ypmj6xl
0.646484375,138135,42,5ypmj6xl
0.642578125,138911,42,5ypmj6xl
0.685546875,139687,42,5ypmj6xl
0.71875,140463,42,5ypmj6xl
0.701171875,141239,42,5ypmj6xl
0.693359375,142015,42,5ypmj6xl
0.70703125,142791,42,5ypmj6xl
0.607421875,143567,42,5ypmj6xl
0.6875,144343,42,5ypmj6xl
0.6171875,145119,42,5ypmj6xl
0.703125,145895,42,5ypmj6xl
0.595703125,146671,42,5ypmj6xl
0.578125,147447,42,5ypmj6xl
0.716796875,148223,42,5ypmj6xl
0.705078125,148999,42,5ypmj6xl
0.6640625,149775,42,5ypmj6xl
0.546875,150551,42,5ypmj6xl
0.66015625,151327,42,5ypmj6xl
0.744140625,152103,42,5ypmj6xl
0.646484375,152879,42,5ypmj6xl
0.75390625,153655,42,5ypmj6xl
0.615234375,154431,42,5ypmj6xl
0.69921875,155208,42,5ypmj6xl
0.720703125,155984,42,5ypmj6xl
0.51171875,156760,42,5ypmj6xl
0.65625,157536,42,5ypmj6xl
0.5859375,158312,42,5ypmj6xl
0.6328125,159088,42,5ypmj6xl
0.49609375,159864,42,5ypmj6xl
0.6953125,160640,42,5ypmj6xl
0.712890625,161416,42,5ypmj6xl
0.58203125,162192,42,5ypmj6xl
0.658203125,162968,42,5ypmj6xl
0.6796875,163744,42,5ypmj6xl
0.759765625,164520,42,5ypmj6xl
0.52734375,165296,42,5ypmj6xl
0.685546875,166072,42,5ypmj6xl
0.6640625,166848,42,5ypmj6xl
0.7734375,167624,42,5ypmj6xl
0.681640625,168400,42,5ypmj6xl
0.544921875,169176,42,5ypmj6xl
0.564453125,169952,42,5ypmj6xl
0.64453125,170728,42,5ypmj6xl
0.794921875,171504,42,5ypmj6xl
0.779296875,172280,42,5ypmj6xl
0.58984375,173056,42,5ypmj6xl
0.712890625,173832,42,5ypmj6xl
0.708984375,174608,42,5ypmj6xl
0.703125,175384,42,5ypmj6xl
0.794921875,176160,42,5ypmj6xl
0.634765625,176936,42,5ypmj6xl
0.75,177712,42,5ypmj6xl
0.765625,178488,42,5ypmj6xl
0.669921875,179264,42,5ypmj6xl
0.587890625,180040,42,5ypmj6xl
0.5546875,180816,42,5ypmj6xl
0.626953125,181592,42,5ypmj6xl
0.794921875,182368,42,5ypmj6xl
0.775390625,183144,42,5ypmj6xl
0.7265625,183920,42,5ypmj6xl
0.6640625,184696,42,5ypmj6xl
0.73046875,185472,42,5ypmj6xl
0.755859375,186249,42,5ypmj6xl
0.66796875,187025,42,5ypmj6xl
0.69921875,187801,42,5ypmj6xl
0.6953125,188577,42,5ypmj6xl
