pass@1,step,seed,run_id
0.505859375,,2024,1i44i1f0
0.5078125,,2024,1i44i1f0
0.560546875,,2024,1i44i1f0
0.609375,,2024,1i44i1f0
0.53125,,2024,1i44i1f0
0.6171875,,2024,1i44i1f0
0.53125,,2024,1i44i1f0
0.669921875,,2024,1i44i1f0
0.568359375,,2024,1i44i1f0
0.716796875,,2024,1i44i1f0
0.474609375,,1337,2soasdol
0.498046875,,1337,2soasdol
0.552734375,,1337,2soasdol
0.630859375,,1337,2soasdol
0.51953125,,1337,2soasdol
0.60546875,,1337,2soasdol
0.5703125,,1337,2soasdol
0.6796875,,1337,2soasdol
0.576171875,,1337,2soasdol
0.7421875,,1337,2soasdol
